c2;c3;NameAuto;c4;c4o;c5;c5m;c6;c6a;c7;c8;c8_o;ListVehicles;PARENT_KEY;KEY;Fexp
1;F;Moto - carro;1;;;;2;7;9999;1;;Vehículo No. 1: Moto - carro (9999);uuid:4e71f59f-2df8-48f7-8f78-9a9981ce41e4;uuid:4e71f59f-2df8-48f7-8f78-9a9981ce41e4/accepted/C/C.1/vehicles[1];400,16
1;I;Camión;1;;1;11001;2;7;1999;1;;Vehículo No. 1: Camión (1999);uuid:eacfada8-8a9c-4ce6-8a77-376100d92ce2;uuid:eacfada8-8a9c-4ce6-8a77-376100d92ce2/accepted/C/C.1/vehicles[1];400,66
1;A;Automóvil;4;;1;11001;2;1;1999;1;;Vehículo No. 1: Automóvil (1999);uuid:3e8a3724-5563-4cb3-810f-d8aa1e7a6f60;uuid:3e8a3724-5563-4cb3-810f-d8aa1e7a6f60/accepted/C/C.1/vehicles[1];6,20
2;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 2: Motocicleta (2019);uuid:3e8a3724-5563-4cb3-810f-d8aa1e7a6f60;uuid:3e8a3724-5563-4cb3-810f-d8aa1e7a6f60/accepted/C/C.1/vehicles[2];6,20
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:a376fa12-23cd-4a74-8872-e312469f17e9;uuid:a376fa12-23cd-4a74-8872-e312469f17e9/accepted/C/C.1/vehicles[1];6,11
1;A;Automóvil;5;;1;11001;2;2;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:a3784034-a0e4-441d-84b0-a8f2708a2459;uuid:a3784034-a0e4-441d-84b0-a8f2708a2459/accepted/C/C.1/vehicles[1];701,42
1;F;Moto - carro;1;;;;2;7;9999;5;;Vehículo No. 1: Moto - carro (9999);uuid:c6334a67-d69f-4f0f-b02d-775d5c28d459;uuid:c6334a67-d69f-4f0f-b02d-775d5c28d459/accepted/C/C.1/vehicles[1];671,18
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:8da38573-0ebb-46df-ba92-1306cbee1ef8;uuid:8da38573-0ebb-46df-ba92-1306cbee1ef8/accepted/C/C.1/vehicles[1];66,69
2;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 2: Motocicleta (9999);uuid:8da38573-0ebb-46df-ba92-1306cbee1ef8;uuid:8da38573-0ebb-46df-ba92-1306cbee1ef8/accepted/C/C.1/vehicles[2];66,69
1;F;Moto - carro;1;;;;2;7;9999;1;;Vehículo No. 1: Moto - carro (9999);uuid:a2e64c83-72e9-4912-ab2b-0a1e8c7b4d33;uuid:a2e64c83-72e9-4912-ab2b-0a1e8c7b4d33/accepted/C/C.1/vehicles[1];256,13
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:b0145c87-fe74-454f-aa3d-daa96306e20c;uuid:b0145c87-fe74-454f-aa3d-daa96306e20c/accepted/C/C.1/vehicles[1];172,74
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:15ef203f-9a40-420c-9dab-243919d897f5;uuid:15ef203f-9a40-420c-9dab-243919d897f5/accepted/C/C.1/vehicles[1];195,17
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:af9955fd-84dc-4153-822b-005b031f5ffd;uuid:af9955fd-84dc-4153-822b-005b031f5ffd/accepted/C/C.1/vehicles[1];80,11
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:547fc073-0243-46b3-a94c-3b02389c29d8;uuid:547fc073-0243-46b3-a94c-3b02389c29d8/accepted/C/C.1/vehicles[1];92,04
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:0d35b03d-fc4a-4474-b073-8d111681924f;uuid:0d35b03d-fc4a-4474-b073-8d111681924f/accepted/C/C.1/vehicles[1];10,43
1;H;Taxi;3;;1;11001;1;1;2016;2;;Vehículo No. 1: Taxi (2016);uuid:2c288345-de68-4314-8e96-bd92b55c19a2;uuid:2c288345-de68-4314-8e96-bd92b55c19a2/accepted/C/C.1/vehicles[1];66,97
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:89e25976-d436-449d-9637-46b53cdf0cdc;uuid:89e25976-d436-449d-9637-46b53cdf0cdc/accepted/C/C.1/vehicles[1];229,12
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:588192e4-6493-43bf-86bb-c45080d9eee2;uuid:588192e4-6493-43bf-86bb-c45080d9eee2/accepted/C/C.1/vehicles[1];68,84
1;A;Automóvil;1;;1;25214;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:5b636261-6cc6-40e6-bb46-9de9dcef6186;uuid:5b636261-6cc6-40e6-bb46-9de9dcef6186/accepted/C/C.1/vehicles[1];63,44
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:0946cb09-b068-4c8c-bbd5-1e1b5f175c46;uuid:0946cb09-b068-4c8c-bbd5-1e1b5f175c46/accepted/C/C.1/vehicles[1];662,44
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:552f2041-275d-44c2-9f0c-3ecd79552750;uuid:552f2041-275d-44c2-9f0c-3ecd79552750/accepted/C/C.1/vehicles[1];728,68
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:88d0f624-71e6-459b-9011-7b463884afa1;uuid:88d0f624-71e6-459b-9011-7b463884afa1/accepted/C/C.1/vehicles[1];670,55
1;E;Motocicleta;1;;;;2;8;2010;1;;Vehículo No. 1: Motocicleta (2010);uuid:5a3f7ae9-5133-4098-aead-98595bbf047a;uuid:5a3f7ae9-5133-4098-aead-98595bbf047a/accepted/C/C.1/vehicles[1];6,22
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:b7253c0c-18b7-4d65-b6dd-813f77097430;uuid:b7253c0c-18b7-4d65-b6dd-813f77097430/accepted/C/C.1/vehicles[1];6,20
2;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 2: Motocicleta (2016);uuid:b7253c0c-18b7-4d65-b6dd-813f77097430;uuid:b7253c0c-18b7-4d65-b6dd-813f77097430/accepted/C/C.1/vehicles[2];6,20
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:47f4051f-de8c-4444-a7a9-064256575aee;uuid:47f4051f-de8c-4444-a7a9-064256575aee/accepted/C/C.1/vehicles[1];6,23
1;H;Taxi;1;;1;11001;1;1;9999;1;;Vehículo No. 1: Taxi (9999);uuid:634e48c2-de52-4f47-ad74-017996956139;uuid:634e48c2-de52-4f47-ad74-017996956139/accepted/C/C.1/vehicles[1];304,90
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:2accb1c1-43d6-464a-adc1-0160b9ce2c09;uuid:2accb1c1-43d6-464a-adc1-0160b9ce2c09/accepted/C/C.1/vehicles[1];6,10
1;F;Moto - carro;1;;;;2;8;2018;1;;Vehículo No. 1: Moto - carro (2018);uuid:a932d248-292c-4954-b69e-fd0850548227;uuid:a932d248-292c-4954-b69e-fd0850548227/accepted/C/C.1/vehicles[1];291,35
2;F;Moto - carro;1;;;;2;8;2008;1;;Vehículo No. 2: Moto - carro (2008);uuid:a932d248-292c-4954-b69e-fd0850548227;uuid:a932d248-292c-4954-b69e-fd0850548227/accepted/C/C.1/vehicles[2];291,35
1;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 1: Motocicleta (2017);uuid:58bbb03d-e414-4541-ba88-8d83e30bdbfd;uuid:58bbb03d-e414-4541-ba88-8d83e30bdbfd/accepted/C/C.1/vehicles[1];6,22
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:12d27dea-6368-4526-8862-ede60272bb21;uuid:12d27dea-6368-4526-8862-ede60272bb21/accepted/C/C.1/vehicles[1];6,20
1;A;Automóvil;1;;1;11001;1;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:c5f9cab2-2708-4169-ba8a-e9f8bdd46a74;uuid:c5f9cab2-2708-4169-ba8a-e9f8bdd46a74/accepted/C/C.1/vehicles[1];6,21
1;A;Automóvil;1;;1;11001;1;1;1997;1;;Vehículo No. 1: Automóvil (1997);uuid:c630ace7-e361-4ef0-a038-eec84291049d;uuid:c630ace7-e361-4ef0-a038-eec84291049d/accepted/C/C.1/vehicles[1];6,11
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:fc2a705b-5fce-469c-8591-5bfdf62d64a9;uuid:fc2a705b-5fce-469c-8591-5bfdf62d64a9/accepted/C/C.1/vehicles[1];6,24
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:c7274123-04ed-41f8-b94e-19e9481db742;uuid:c7274123-04ed-41f8-b94e-19e9481db742/accepted/C/C.1/vehicles[1];10,83
1;E;Motocicleta;1;;;;2;8;2010;1;;Vehículo No. 1: Motocicleta (2010);uuid:a2b33b4c-c4b6-41bb-8072-bda532e2e365;uuid:a2b33b4c-c4b6-41bb-8072-bda532e2e365/accepted/C/C.1/vehicles[1];10,80
1;B;Campero/Camioneta;2;;2;68077;1;1;2012;1;;Vehículo No. 1: Campero/Camioneta (2012);uuid:949fb25d-707b-4e56-b254-7c90349d1bcd;uuid:949fb25d-707b-4e56-b254-7c90349d1bcd/accepted/C/C.1/vehicles[1];6,22
1;A;Automóvil;4;;1;25175;1;1;1987;1;;Vehículo No. 1: Automóvil (1987);uuid:735c2ab6-5418-4158-bb79-2b64966267f3;uuid:735c2ab6-5418-4158-bb79-2b64966267f3/accepted/C/C.1/vehicles[1];6,20
1;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 1: Motocicleta (2016);uuid:b85ed0a8-174e-4d4b-b4c4-4d100da88435;uuid:b85ed0a8-174e-4d4b-b4c4-4d100da88435/accepted/C/C.1/vehicles[1];10,41
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:f65af4c8-7189-44c7-83fe-67a9b2934c54;uuid:f65af4c8-7189-44c7-83fe-67a9b2934c54/accepted/C/C.1/vehicles[1];6,10
1;A;Automóvil;1;;1;11001;2;1;2018;1;;Vehículo No. 1: Automóvil (2018);uuid:320fc74b-0b71-4344-b6f9-947979b841bc;uuid:320fc74b-0b71-4344-b6f9-947979b841bc/accepted/C/C.1/vehicles[1];715,01
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:e737ba87-57b7-4681-a1a0-1dd682ca2111;uuid:e737ba87-57b7-4681-a1a0-1dd682ca2111/accepted/C/C.1/vehicles[1];10,83
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:60217c1e-7e2f-4840-a968-df1ac87efc7d;uuid:60217c1e-7e2f-4840-a968-df1ac87efc7d/accepted/C/C.1/vehicles[1];206,36
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:ac6e4839-cdc5-4a6a-b29d-2509baeca83f;uuid:ac6e4839-cdc5-4a6a-b29d-2509baeca83f/accepted/C/C.1/vehicles[1];6,04
1;A;Automóvil;3;;1;11001;2;1;1991;1;;Vehículo No. 1: Automóvil (1991);uuid:8f102723-592a-4d53-b211-7fdc7d5b73ee;uuid:8f102723-592a-4d53-b211-7fdc7d5b73ee/accepted/C/C.1/vehicles[1];6,09
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:c64cd427-7053-4133-a5c3-22a75a40cae2;uuid:c64cd427-7053-4133-a5c3-22a75a40cae2/accepted/C/C.1/vehicles[1];122,04
1;E;Motocicleta;1;;;;2;8;2005;1;;Vehículo No. 1: Motocicleta (2005);uuid:b550a62b-0c46-4d33-ac3a-bfe7dcb0bf6a;uuid:b550a62b-0c46-4d33-ac3a-bfe7dcb0bf6a/accepted/C/C.1/vehicles[1];914,94
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:e17bd9c1-8bce-4f6a-9ca8-67b6b72c842f;uuid:e17bd9c1-8bce-4f6a-9ca8-67b6b72c842f/accepted/C/C.1/vehicles[1];722,53
1;E;Motocicleta;1;;;;2;8;2008;1;;Vehículo No. 1: Motocicleta (2008);uuid:4e0e2e8a-15dc-4491-aa61-477795929701;uuid:4e0e2e8a-15dc-4491-aa61-477795929701/accepted/C/C.1/vehicles[1];645,57
1;A;Automóvil;1;;1;11001;2;1;2006;1;;Vehículo No. 1: Automóvil (2006);uuid:37e4f666-3c98-44e9-8493-31e8472c4ec8;uuid:37e4f666-3c98-44e9-8493-31e8472c4ec8/accepted/C/C.1/vehicles[1];669,80
1;A;Automóvil;1;;1;11001;2;1;2002;1;;Vehículo No. 1: Automóvil (2002);uuid:64430662-c31a-49f6-a15e-71f7efac4877;uuid:64430662-c31a-49f6-a15e-71f7efac4877/accepted/C/C.1/vehicles[1];77,66
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:cdf682b5-b285-4fd2-a3d8-0cc8733e4f8f;uuid:cdf682b5-b285-4fd2-a3d8-0cc8733e4f8f/accepted/C/C.1/vehicles[1];57,96
1;A;Automóvil;1;;1;11001;2;1;2007;1;;Vehículo No. 1: Automóvil (2007);uuid:4085d755-232f-45cc-be01-362cfab38bab;uuid:4085d755-232f-45cc-be01-362cfab38bab/accepted/C/C.1/vehicles[1];77,28
1;B;Campero/Camioneta;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Campero/Camioneta (2017);uuid:adf4cf64-f05c-4a84-b455-3ff00db02d28;uuid:adf4cf64-f05c-4a84-b455-3ff00db02d28/accepted/C/C.1/vehicles[1];93,41
1;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 1: Motocicleta (2015);uuid:e4e7a4e7-9405-4f70-8f39-e19bdd5e554e;uuid:e4e7a4e7-9405-4f70-8f39-e19bdd5e554e/accepted/C/C.1/vehicles[1];6,08
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:8a3865c7-df4b-4a50-85d5-8bf96957db4e;uuid:8a3865c7-df4b-4a50-85d5-8bf96957db4e/accepted/C/C.1/vehicles[1];6,39
1;A;Automóvil;1;;1;11001;2;1;2017;1;;Vehículo No. 1: Automóvil (2017);uuid:dab11c78-7760-4466-9d3e-ad5c50947f1f;uuid:dab11c78-7760-4466-9d3e-ad5c50947f1f/accepted/C/C.1/vehicles[1];195,54
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:1188b20d-6d7d-4d8d-88b3-1b7f020c9921;uuid:1188b20d-6d7d-4d8d-88b3-1b7f020c9921/accepted/C/C.1/vehicles[1];296,41
1;E;Motocicleta;1;;;;2;8;2014;1;;Vehículo No. 1: Motocicleta (2014);uuid:5e2e805b-976b-42ee-b3d8-b04379f7504d;uuid:5e2e805b-976b-42ee-b3d8-b04379f7504d/accepted/C/C.1/vehicles[1];6,22
1;A;Automóvil;1;;2;5001;2;1;1992;1;;Vehículo No. 1: Automóvil (1992);uuid:fc9717cc-ffc3-4a2a-8ce3-9aef5d7fd2aa;uuid:fc9717cc-ffc3-4a2a-8ce3-9aef5d7fd2aa/accepted/C/C.1/vehicles[1];6,22
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:0b3d2ce4-052b-4361-813c-168d8116361e;uuid:0b3d2ce4-052b-4361-813c-168d8116361e/accepted/C/C.1/vehicles[1];114,81
1;A;Automóvil;1;;1;11001;2;1;2020;1;;Vehículo No. 1: Automóvil (2020);uuid:96affdca-4304-4fc2-995c-ec2b1c8279ed;uuid:96affdca-4304-4fc2-995c-ec2b1c8279ed/accepted/C/C.1/vehicles[1];116,06
2;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 2: Motocicleta (2019);uuid:96affdca-4304-4fc2-995c-ec2b1c8279ed;uuid:96affdca-4304-4fc2-995c-ec2b1c8279ed/accepted/C/C.1/vehicles[2];116,06
1;A;Automóvil;1;;1;11001;2;1;2009;1;;Vehículo No. 1: Automóvil (2009);uuid:41bf56b4-a4ef-4ad6-adb7-3c8f9a08fc93;uuid:41bf56b4-a4ef-4ad6-adb7-3c8f9a08fc93/accepted/C/C.1/vehicles[1];312,54
2;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 2: Motocicleta (2021);uuid:41bf56b4-a4ef-4ad6-adb7-3c8f9a08fc93;uuid:41bf56b4-a4ef-4ad6-adb7-3c8f9a08fc93/accepted/C/C.1/vehicles[2];312,54
1;A;Automóvil;1;;1;11001;2;1;1999;1;;Vehículo No. 1: Automóvil (1999);uuid:eea30f46-1e09-4e1b-97ba-dfe5d4ba1972;uuid:eea30f46-1e09-4e1b-97ba-dfe5d4ba1972/accepted/C/C.1/vehicles[1];195,54
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:1f7cb979-a89b-42bf-8151-b58a3ef3d8da;uuid:1f7cb979-a89b-42bf-8151-b58a3ef3d8da/accepted/C/C.1/vehicles[1];31,77
1;A;Automóvil;1;;1;11001;1;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:1d426363-77c5-4c56-a64c-3bc37dba65b4;uuid:1d426363-77c5-4c56-a64c-3bc37dba65b4/accepted/C/C.1/vehicles[1];201,37
1;A;Automóvil;1;;1;11001;2;1;1996;1;;Vehículo No. 1: Automóvil (1996);uuid:f2698681-4a11-40db-b37c-fd4928230a67;uuid:f2698681-4a11-40db-b37c-fd4928230a67/accepted/C/C.1/vehicles[1];228,80
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:1de9c154-01f0-4545-bab5-29772e35ee92;uuid:1de9c154-01f0-4545-bab5-29772e35ee92/accepted/C/C.1/vehicles[1];71,56
2;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 2: Motocicleta (2023);uuid:1de9c154-01f0-4545-bab5-29772e35ee92;uuid:1de9c154-01f0-4545-bab5-29772e35ee92/accepted/C/C.1/vehicles[2];71,56
1;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 1: Motocicleta (9999);uuid:7acc3568-844b-45a9-970e-23201e25f654;uuid:7acc3568-844b-45a9-970e-23201e25f654/accepted/C/C.1/vehicles[1];88,34
1;E;Motocicleta;1;;;;2;8;2019;1;;Vehículo No. 1: Motocicleta (2019);uuid:aec9bfa5-17d3-4333-af7a-c027644af086;uuid:aec9bfa5-17d3-4333-af7a-c027644af086/accepted/C/C.1/vehicles[1];113,15
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:69e94cba-4b75-423b-ade2-b08af6232a81;uuid:69e94cba-4b75-423b-ade2-b08af6232a81/accepted/C/C.1/vehicles[1];125,16
2;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 2: Motocicleta (2022);uuid:69e94cba-4b75-423b-ade2-b08af6232a81;uuid:69e94cba-4b75-423b-ade2-b08af6232a81/accepted/C/C.1/vehicles[2];125,16
1;H;Taxi;1;;1;11001;1;1;2011;1;;Vehículo No. 1: Taxi (2011);uuid:6ba57ec6-7362-4f41-8d44-9d92acb057c4;uuid:6ba57ec6-7362-4f41-8d44-9d92acb057c4/accepted/C/C.1/vehicles[1];111,61
1;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 1: Motocicleta (2017);uuid:f2f61001-db66-407c-bf57-f0f7e1b9e485;uuid:f2f61001-db66-407c-bf57-f0f7e1b9e485/accepted/C/C.1/vehicles[1];7,24
1;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 1: Motocicleta (2015);uuid:ca3af962-ae4b-4680-9e78-06c9c3d2d152;uuid:ca3af962-ae4b-4680-9e78-06c9c3d2d152/accepted/C/C.1/vehicles[1];6,21
2;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 2: Motocicleta (2021);uuid:ca3af962-ae4b-4680-9e78-06c9c3d2d152;uuid:ca3af962-ae4b-4680-9e78-06c9c3d2d152/accepted/C/C.1/vehicles[2];6,21
1;A;Automóvil;1;;2;50001;2;1;1996;1;;Vehículo No. 1: Automóvil (1996);uuid:da114a8b-ec16-46e0-b4dd-aa2250b92993;uuid:da114a8b-ec16-46e0-b4dd-aa2250b92993/accepted/C/C.1/vehicles[1];681,18
1;E;Motocicleta;1;;;;2;8;2023;1;;Vehículo No. 1: Motocicleta (2023);uuid:02f89ef5-6ef2-4e39-a4bb-b8f8496c0a83;uuid:02f89ef5-6ef2-4e39-a4bb-b8f8496c0a83/accepted/C/C.1/vehicles[1];573,44
1;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 1: Motocicleta (2018);uuid:c7f9e2e3-4438-4ecf-9cbe-b00628c02f7c;uuid:c7f9e2e3-4438-4ecf-9cbe-b00628c02f7c/accepted/C/C.1/vehicles[1];709,21
1;A;Automóvil;1;;1;25286;2;1;2019;1;;Vehículo No. 1: Automóvil (2019);uuid:0b472e9c-c7dd-4b43-8cdb-98f54835a79e;uuid:0b472e9c-c7dd-4b43-8cdb-98f54835a79e/accepted/C/C.1/vehicles[1];305,13
2;E;Motocicleta;1;;;;2;8;2018;1;;Vehículo No. 2: Motocicleta (2018);uuid:0b472e9c-c7dd-4b43-8cdb-98f54835a79e;uuid:0b472e9c-c7dd-4b43-8cdb-98f54835a79e/accepted/C/C.1/vehicles[2];305,13
1;A;Automóvil;1;;1;11001;2;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:5912951f-91a1-4799-9681-b9cbb2b06dd1;uuid:5912951f-91a1-4799-9681-b9cbb2b06dd1/accepted/C/C.1/vehicles[1];504,52
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:eac16797-75e2-46d3-b5bf-499918da0b11;uuid:eac16797-75e2-46d3-b5bf-499918da0b11/accepted/C/C.1/vehicles[1];6,07
1;E;Motocicleta;1;;;;2;8;2006;1;;Vehículo No. 1: Motocicleta (2006);uuid:347d3560-61b3-45ff-893a-4da0a63c00f5;uuid:347d3560-61b3-45ff-893a-4da0a63c00f5/accepted/C/C.1/vehicles[1];6,19
1;A;Automóvil;1;;1;11001;2;1;2009;1;;Vehículo No. 1: Automóvil (2009);uuid:85471a16-d169-437e-907e-7b7b56f68e32;uuid:85471a16-d169-437e-907e-7b7b56f68e32/accepted/C/C.1/vehicles[1];6,11
2;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 2: Motocicleta (2022);uuid:85471a16-d169-437e-907e-7b7b56f68e32;uuid:85471a16-d169-437e-907e-7b7b56f68e32/accepted/C/C.1/vehicles[2];6,11
1;E;Motocicleta;1;;;;2;8;2020;1;;Vehículo No. 1: Motocicleta (2020);uuid:b33f6b01-5aca-488f-8776-b351bdadfa58;uuid:b33f6b01-5aca-488f-8776-b351bdadfa58/accepted/C/C.1/vehicles[1];245,82
1;E;Motocicleta;1;;;;2;8;2017;1;;Vehículo No. 1: Motocicleta (2017);uuid:93e74027-8a73-43c3-b37d-eecbaeaebe3a;uuid:93e74027-8a73-43c3-b37d-eecbaeaebe3a/accepted/C/C.1/vehicles[1];580,39
1;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 1: Motocicleta (2016);uuid:e96383bb-b036-4081-b381-3ce509588e0e;uuid:e96383bb-b036-4081-b381-3ce509588e0e/accepted/C/C.1/vehicles[1];101,94
1;A;Automóvil;1;;1;11001;2;1;2012;1;;Vehículo No. 1: Automóvil (2012);uuid:baea7f97-bd06-4358-8a59-4910fcb3ed41;uuid:baea7f97-bd06-4358-8a59-4910fcb3ed41/accepted/C/C.1/vehicles[1];115,43
1;E;Motocicleta;1;;;;2;8;2021;1;;Vehículo No. 1: Motocicleta (2021);uuid:4b3acbe6-83e6-4128-8e34-295a6c4ef11d;uuid:4b3acbe6-83e6-4128-8e34-295a6c4ef11d/accepted/C/C.1/vehicles[1];356,15
1;A;Automóvil;1;;1;11001;1;1;2013;1;;Vehículo No. 1: Automóvil (2013);uuid:d57d1b38-84e8-42f5-9c4a-f3557cd5576b;uuid:d57d1b38-84e8-42f5-9c4a-f3557cd5576b/accepted/C/C.1/vehicles[1];272,82
1;A;Automóvil;1;;1;11001;2;1;9999;1;;Vehículo No. 1: Automóvil (9999);uuid:2cd1cd5f-6828-45be-9877-5fad4fb5f63f;uuid:2cd1cd5f-6828-45be-9877-5fad4fb5f63f/accepted/C/C.1/vehicles[1];127,24
2;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 2: Motocicleta (9999);uuid:2cd1cd5f-6828-45be-9877-5fad4fb5f63f;uuid:2cd1cd5f-6828-45be-9877-5fad4fb5f63f/accepted/C/C.1/vehicles[2];127,24
3;E;Motocicleta;1;;;;2;8;9999;1;;Vehículo No. 3: Motocicleta (9999);uuid:2cd1cd5f-6828-45be-9877-5fad4fb5f63f;uuid:2cd1cd5f-6828-45be-9877-5fad4fb5f63f/accepted/C/C.1/vehicles[3];127,24
1;A;Automóvil;1;;2;5376;2;1;2010;1;;Vehículo No. 1: Automóvil (2010);uuid:fd233887-956f-43e7-97f8-34b68b81d1d7;uuid:fd233887-956f-43e7-97f8-34b68b81d1d7/accepted/C/C.1/vehicles[1];320,87
1;A;Automóvil;1;;1;25377;2;1;1993;1;;Vehículo No. 1: Automóvil (1993);uuid:9b0f0827-4c39-4d1c-8ec3-dfaca01cf2e2;uuid:9b0f0827-4c39-4d1c-8ec3-dfaca01cf2e2/accepted/C/C.1/vehicles[1];6,21
1;E;Motocicleta;1;;;;2;8;2016;1;;Vehículo No. 1: Motocicleta (2016);uuid:7be610c3-5ee7-4e43-9b1a-d704c40bd9c3;uuid:7be610c3-5ee7-4e43-9b1a-d704c40bd9c3/accepted/C/C.1/vehicles[1];6,22
1;E;Motocicleta;1;;;;2;8;2013;1;;Vehículo No. 1: Motocicleta (2013);uuid:ae339961-54e9-4748-a949-5440baf49040;uuid:ae339961-54e9-4748-a949-5440baf49040/accepted/C/C.1/vehicles[1];6,11
1;A;Automóvil;1;;1;11001;2;1;2001;1;;Vehículo No. 1: Automóvil (2001);uuid:38a42c66-07c4-4dad-b2d8-38414587e287;uuid:38a42c66-07c4-4dad-b2d8-38414587e287/accepted/C/C.1/vehicles[1];6,22
1;E;Motocicleta;1;;;;2;8;2022;1;;Vehículo No. 1: Motocicleta (2022);uuid:f1cb577d-4eeb-4b47-b83f-b7ddefacede5;uuid:f1cb577d-4eeb-4b47-b83f-b7ddefacede5/accepted/C/C.1/vehicles[1];6,21
1;A;Automóvil;1;;1;11001;2;1;2015;1;;Vehículo No. 1: Automóvil (2015);uuid:8fa3ba71-c606-40aa-8c46-d23263648837;uuid:8fa3ba71-c606-40aa-8c46-d23263648837/accepted/C/C.1/vehicles[1];95,78
2;E;Motocicleta;1;;;;2;8;2015;1;;Vehículo No. 2: Motocicleta (2015);uuid:8fa3ba71-c606-40aa-8c46-d23263648837;uuid:8fa3ba71-c606-40aa-8c46-d23263648837/accepted/C/C.1/vehicles[2];95,78
